,Latitude,Longitude,NO2_2019,NO2_2020,NO2_2019_Norm,NO2_2020_Norm
6931,46.14394,9.571212,10.200997,8.57573,0.26627523,0.22385111
6932,46.14394,9.610606,10.228426,8.409349,0.2669912,0.2195081
6933,46.14394,9.65,10.523549,8.301682,0.27469474,0.21669768
6934,46.14394,9.689394,10.967277,8.246349,0.28627732,0.21525332
6935,46.14394,9.728787,11.524124,8.23262,0.30081263,0.21489495
6936,46.14394,9.768182,12.172679,8.247986,0.31774175,0.21529604
6937,46.14394,9.807576,12.792797,8.279985,0.3339286,0.21613131
6938,46.14394,9.84697,13.0622635,8.317674,0.34096247,0.21711509
6939,46.14394,9.886364,12.666773,8.352831,0.33063903,0.21803279
6940,46.14394,9.925757,11.998293,8.380855,0.3131898,0.21876429
6941,46.14394,9.965152,11.498168,8.400181,0.3001351,0.21926877
6942,46.14394,10.004545,11.213574,8.410505,0.2927064,0.21953826
6943,46.14394,10.04394,11.081193,8.411533,0.28925085,0.2195651
6944,46.14394,10.083333,11.034791,8.4023905,0.28803962,0.21932644
6945,46.14394,10.122727,11.024661,8.3815775,0.28777522,0.21878317
6946,46.14394,10.162121,11.0173235,8.347421,0.28758368,0.21789157
6947,46.14394,10.201515,10.994288,8.298691,0.2869824,0.21661958
6948,46.14394,10.240909,10.951146,8.235204,0.28585625,0.2149624
6949,46.14394,10.280303,10.894232,8.158184,0.28437063,0.21295196
6950,46.14394,10.319697,10.834669,8.070286,0.28281587,0.21065757
6951,46.14394,10.359091,10.782478,7.9752607,0.28145355,0.20817713
6952,46.14394,10.398485,10.743313,7.8775153,0.2804312,0.2056257
6953,46.14394,10.437879,10.718143,7.7815557,0.27977422,0.20312087
6954,46.14394,10.477273,10.704714,7.6915493,0.27942368,0.20077145
6955,46.14394,10.516666,10.699433,7.610963,0.27928585,0.19866791
6956,46.14394,10.556061,10.698847,7.542399,0.27927053,0.1968782
6957,46.14394,10.595454,10.700377,7.487504,0.2793105,0.19544528
6958,46.14394,10.634849,10.702463,7.447013,0.2793649,0.19438836
6959,46.14394,10.674242,10.704345,7.4208584,0.27941403,0.19370565
6960,46.14394,10.713636,10.7057705,7.4083095,0.27945125,0.19337808
6961,46.14394,10.753031,10.706743,7.408124,0.27947664,0.19337325
6962,46.14394,10.792424,10.707358,7.4187245,0.2794927,0.19364995
6963,46.14394,10.831819,10.707727,7.438314,0.27950233,0.19416128
6964,46.14394,10.871212,10.707937,7.465034,0.27950782,0.19485876
6965,46.14394,10.910606,10.708053,7.497061,0.27951083,0.19569474
6966,46.14394,10.95,10.708113,7.5326853,0.2795124,0.19662465
6967,46.14394,10.989394,10.708144,7.5703654,0.2795132,0.1976082
6968,46.14394,11.028788,10.708159,7.6087737,0.27951363,0.19861077
6969,46.14394,11.068182,10.708166,7.6468143,0.27951378,0.19960374
6970,46.14394,11.107575,10.708169,7.6836123,0.27951387,0.20056428
6971,46.14394,11.14697,10.70817,7.718517,0.2795139,0.20147538
6972,46.14394,11.186363,10.70817,7.751074,0.2795139,0.20232521
6973,46.14394,11.225758,10.70817,7.7810054,0.2795139,0.20310651
6974,46.14394,11.265152,10.70817,7.8081794,0.2795139,0.20381583
6975,46.14394,11.304545,10.70817,7.8325825,0.2795139,0.20445283
6976,46.14394,11.34394,10.70817,7.8542933,0.2795139,0.20501953
6977,46.14394,11.383333,10.70817,7.8734555,0.2795139,0.20551972
6978,46.14394,11.422728,10.70817,7.8902574,0.2795139,0.2059583
6979,46.14394,11.462121,10.70817,7.904915,0.2795139,0.20634091
6980,46.14394,11.501515,10.70817,7.9176517,0.2795139,0.20667337
6981,46.14394,11.540909,10.70817,7.9286914,0.2795139,0.20696154
6982,46.14394,11.580303,10.70817,7.93825,0.2795139,0.20721105
6983,46.14394,11.619697,10.70817,7.9465275,0.2795139,0.20742711
6984,46.14394,11.659091,10.70817,7.953705,0.2795139,0.20761447
6985,46.14394,11.698484,10.70817,7.959944,0.2795139,0.20777732
6986,46.14394,11.737879,10.70817,7.9653854,0.2795139,0.20791936
6987,46.14394,11.777273,10.70817,7.970151,0.2795139,0.20804375
6988,46.14394,11.816667,10.70817,7.9743423,0.2795139,0.20815316
6989,46.14394,11.856061,10.70817,7.9780474,0.2795139,0.20824987
6990,46.14394,11.895454,10.70817,7.9813375,0.2795139,0.20833576
6991,46.14394,11.934849,10.70817,7.9842725,0.2795139,0.20841236
6992,46.14394,11.974242,10.70817,7.9869003,0.2795139,0.20848095
6993,46.14394,12.013637,10.70817,7.989261,0.2795139,0.20854259
6994,46.14394,12.05303,10.70817,7.9913883,0.2795139,0.2085981
6995,46.14394,12.092424,10.70817,7.993309,0.2795139,0.20864825
6996,46.14394,12.131818,10.70817,7.995045,0.2795139,0.20869356
6997,46.14394,12.171212,10.70817,7.9966154,0.2795139,0.20873456
6998,46.14394,12.210606,10.70817,7.9980364,0.2795139,0.20877165
6999,46.14394,12.25,10.70817,7.9993215,0.2795139,0.20880519
7000,46.164143,8.35,10.708423,8.985356,0.27952048,0.23454352
7001,46.164143,8.389394,10.708632,9.1286745,0.27952597,0.23828453
7002,46.164143,8.428788,10.709003,9.284139,0.27953565,0.24234259
7003,46.164143,8.468182,10.70965,9.450368,0.27955252,0.24668166
7004,46.164143,8.507576,10.710757,9.625245,0.27958143,0.25124645
7005,46.164143,8.546969,10.712622,9.805781,0.2796301,0.25595897
7006,46.164143,8.586364,10.715691,9.988235,0.2797102,0.26072153
7007,46.164143,8.625757,10.720605,10.168054,0.27983847,0.2654153
7008,46.164143,8.665152,10.728186,10.340272,0.28003636,0.2699107
7009,46.164143,8.704545,10.739341,10.499651,0.28032753,0.27407095
7010,46.164143,8.743939,10.754852,10.641224,0.28073242,0.2777664
7011,46.164143,8.783334,10.775097,10.76078,0.28126088,0.28088716
7012,46.164143,8.822727,10.799866,10.855294,0.2819074,0.28335425
7013,46.164143,8.862122,10.828286,10.923344,0.28264928,0.28513053
7014,46.164143,8.901515,10.858796,10.965176,0.28344566,0.28622246
7015,46.164143,8.940909,10.8890085,10.9825945,0.2842343,0.28667715
7016,46.164143,8.980303,10.915779,10.978555,0.2849331,0.2865717
7017,46.164143,9.019697,10.936327,10.956551,0.28546944,0.28599733
7018,46.164143,9.059091,10.951089,10.919782,0.28585476,0.28503755
7019,46.164143,9.098485,10.968255,10.870296,0.28630286,0.28374583
7020,46.164143,9.137878,11.009061,10.808203,0.287368,0.28212503
7021,46.164143,9.177273,11.112308,10.731023,0.29006302,0.28011042
7022,46.164143,9.216666,11.334583,10.633612,0.29586506,0.2775677
7023,46.164143,9.256061,11.736639,10.508853,0.3063599,0.27431116
7024,46.164143,9.295455,12.337264,10.349329,0.3220379,0.27014711
7025,46.164143,9.334848,13.018327,10.149544,0.3398156,0.26493216
7026,46.164143,9.374243,13.424899,9.908808,0.35042828,0.25864825
7027,46.164143,9.413636,13.15081,9.633814,0.3432738,0.25147012
7028,46.164143,9.453031,12.336297,9.340262,0.32201266,0.24380758
7029,46.164143,9.492424,11.423816,9.050025,0.2981943,0.23623155
7030,46.164143,9.531818,10.702572,8.785637,0.27936777,0.22933027
7031,46.164143,9.571212,10.327965,8.565612,0.26958945,0.22358699
7032,46.164143,9.610606,10.33031,8.400579,0.26965067,0.21927917
7033,46.164143,9.65,10.594402,8.292087,0.2765442,0.21644719
7034,46.164143,9.689394,11.017692,8.234498,0.28759328,0.21494398
7035,46.164143,9.728787,11.569979,8.217681,0.30200955,0.214505
7036,46.164143,9.768182,12.231625,8.229524,0.31928042,0.21481413
7037,46.164143,9.807576,12.880289,8.257696,0.33621243,0.21554951
7038,46.164143,9.84697,13.173472,8.291109,0.34386533,0.21642168
7039,46.164143,9.886364,12.73566,8.32121,0.33243716,0.2172074
7040,46.164143,9.925757,12.016019,8.343092,0.3136525,0.21777858
7041,46.164143,9.965152,11.486971,8.355024,0.29984283,0.21809006
7042,46.164143,10.004545,11.181725,8.35668,0.291875,0.21813327
7043,46.164143,10.04394,11.0308695,8.347996,0.28793728,0.21790658
7044,46.164143,10.083333,10.967041,8.328571,0.28627115,0.21739955
7045,46.164143,10.122727,10.942365,8.297591,0.28562704,0.21659088
7046,46.164143,10.162121,10.926346,8.254193,0.2852089,0.21545807
7047,46.164143,10.201515,10.902503,8.197913,0.28458655,0.213989
7048,46.164143,10.240909,10.865991,8.129202,0.28363347,0.21219544
7049,46.164143,10.280303,10.820529,8.049675,0.28244677,0.21011956
7050,46.164143,10.319697,10.774059,7.962086,0.2812338,0.20783325
7051,46.164143,10.359091,10.73436,7.870073,0.2801975,0.20543143
7052,46.164143,10.398485,10.706149,7.7776933,0.27946115,0.20302005
7053,46.164143,10.437879,10.690269,7.6889796,0.27904662,0.20070438
7054,46.164143,10.477273,10.684553,7.607532,0.27889743,0.19857836
7055,46.164143,10.516666,10.685465,7.536251,0.27892122,0.19671772
7056,46.164143,10.556061,10.689604,7.477194,0.27902925,0.19517617
7057,46.164143,10.595454,10.694535,7.431558,0.279158,0.19398494
7058,46.164143,10.634849,10.698923,7.3997316,0.27927253,0.19315417
7059,46.164143,10.674242,10.70228,7.381405,0.27936015,0.1926758
7060,46.164143,10.713636,10.704605,7.375714,0.27942082,0.19252725
7061,46.164143,10.753031,10.706103,7.381374,0.27945995,0.192675
7062,46.164143,10.792424,10.707015,7.396819,0.27948374,0.19307815
7063,46.164143,10.831819,10.707545,7.420341,0.2794976,0.19369215
7064,46.164143,10.871212,10.707842,7.4501863,0.2795053,0.19447118
7065,46.164143,10.910606,10.708003,7.4846535,0.27950954,0.19537088
7066,46.164143,10.95,10.708087,7.522156,0.27951172,0.1963498
7067,46.164143,10.989394,10.708131,7.56128,0.27951285,0.19737105
7068,46.164143,11.028788,10.708152,7.600803,0.27951342,0.19840272
7069,46.164143,11.068182,10.708162,7.6397176,0.2795137,0.1994185
7070,46.164143,11.107575,10.708167,7.6772256,0.2795138,0.20039757
7071,46.164143,11.14697,10.708169,7.7127347,0.27951387,0.20132445
7072,46.164143,11.186363,10.70817,7.74583,0.2795139,0.20218834
7073,46.164143,11.225758,10.70817,7.776263,0.2795139,0.20298272
7074,46.164143,11.265152,10.70817,7.803919,0.2795139,0.20370463
7075,46.164143,11.304545,10.70817,7.8287907,0.2795139,0.20435384
7076,46.164143,11.34394,10.70817,7.8509607,0.2795139,0.20493256
7077,46.164143,11.383333,10.70817,7.870571,0.2795139,0.20544444
7078,46.164143,11.422728,10.70817,7.887807,0.2795139,0.20589434
7079,46.164143,11.462121,10.70817,7.902876,0.2795139,0.20628768
7080,46.164143,11.501515,10.70817,7.9159994,0.2795139,0.20663024
7081,46.164143,11.540909,10.70817,7.9273953,0.2795139,0.20692772
7082,46.164143,11.580303,10.70817,7.937277,0.2795139,0.20718564
7083,46.164143,11.619697,10.70817,7.945841,0.2795139,0.20740919
7084,46.164143,11.659091,10.70817,7.953269,0.2795139,0.20760308
7085,46.164143,11.698484,10.70817,7.959722,0.2795139,0.20777152
7086,46.164143,11.737879,10.70817,7.965343,0.2795139,0.20791826
7087,46.164143,11.777273,10.70817,7.9702544,0.2795139,0.20804645
7088,46.164143,11.816667,10.70817,7.974562,0.2795139,0.2081589
7089,46.164143,11.856061,10.70817,7.978356,0.2795139,0.20825793
7090,46.164143,11.895454,10.70817,7.981711,0.2795139,0.2083455
7091,46.164143,11.934849,10.70817,7.9846897,0.2795139,0.20842326
7092,46.164143,11.974242,10.70817,7.987344,0.2795139,0.20849253
7093,46.164143,12.013637,10.70817,7.989717,0.2795139,0.20855449
7094,46.164143,12.05303,10.70817,7.9918447,0.2795139,0.20861003
7095,46.164143,12.092424,10.70817,7.9937563,0.2795139,0.20865992
7096,46.164143,12.131818,10.70817,7.9954762,0.2795139,0.20870481
7097,46.164143,12.171212,10.70817,7.9970255,0.2795139,0.20874526
7098,46.164143,12.210606,10.70817,7.9984217,0.2795139,0.2087817
7099,46.164143,12.25,10.70817,7.99968,0.2795139,0.20881455
7100,46.184345,8.35,10.708364,8.971877,0.27951893,0.23419167
7101,46.184345,8.389394,10.708521,9.110193,0.27952304,0.23780212
7102,46.184345,8.428788,10.708799,9.25972,0.27953032,0.2417052
7103,46.184345,8.468182,10.709282,9.419073,0.27954292,0.24586476
7104,46.184345,8.507576,10.710105,9.586179,0.2795644,0.2502267
7105,46.184345,8.546969,10.711484,9.7581835,0.27960038,0.25471652
7106,46.184345,8.586364,10.713742,9.931569,0.27965933,0.2592424
7107,46.184345,8.625757,10.717335,10.1021185,0.27975312,0.2636942
7108,46.184345,8.665152,10.722836,10.265274,0.2798967,0.26795304
7109,46.184345,8.704545,10.730866,10.4163,0.28010634,0.27189523
7110,46.184345,8.743939,10.741957,10.550741,0.2803958,0.27540454
7111,46.184345,8.783334,10.756363,10.664865,0.28077185,0.2783835
7112,46.184345,8.822727,10.773941,10.755997,0.2812307,0.2807623
7113,46.184345,8.862122,10.794083,10.822905,0.28175646,0.2825088
7114,46.184345,8.901515,10.815702,10.8658085,0.2823208,0.2836287
7115,46.184345,8.940909,10.837238,10.886259,0.28288293,0.28416252
7116,46.184345,8.980303,10.856912,10.886795,0.28339648,0.28417653
7117,46.184345,9.019697,10.87378,10.870327,0.28383678,0.28374666
7118,46.184345,9.059091,10.890029,10.839435,0.28426093,0.28294027
7119,46.184345,9.098485,10.91453,10.79557,0.28490046,0.2817953
7120,46.184345,9.137878,10.967103,10.738371,0.2862728,0.28030223
7121,46.184345,9.177273,11.082131,10.665186,0.28927535,0.27839187
7122,46.184345,9.216666,11.307915,10.571095,0.29516894,0.27593586
7123,46.184345,9.256061,11.692921,10.449503,0.3052187,0.27276194
7124,46.184345,9.295455,12.243364,10.293773,0.31958684,0.26869693
7125,46.184345,9.334848,12.8419695,10.099203,0.33521217,0.2636181
7126,46.184345,9.374243,13.181428,9.865542,0.344073,0.2575189
7127,46.184345,9.413636,12.948672,9.599455,0.3379974,0.25057325
7128,46.184345,9.453031,12.248118,9.315737,0.31971094,0.2431674
7129,46.184345,9.492424,11.442378,9.034839,0.29867882,0.23583515
7130,46.184345,9.531818,10.796156,8.777987,0.28181058,0.22913058
7131,46.184345,9.571212,10.451204,8.562762,0.27280635,0.2235126
7132,46.184345,9.610606,10.434567,8.39952,0.27237207,0.21925151
7133,46.184345,9.65,10.662151,8.290249,0.27831268,0.21639922
7134,46.184345,9.689394,11.052191,8.229994,0.2884938,0.21482639
7135,46.184345,9.728787,11.577801,8.209341,0.30221373,0.2142873
7136,46.184345,9.768182,12.216202,8.216643,0.31887785,0.21447791
7137,46.184345,9.807576,12.8420105,8.239835,0.33521324,0.21508327
7138,46.184345,9.84697,13.117958,8.267844,0.34241626,0.2158144
7139,46.184345,9.886364,12.694564,8.292018,0.33136445,0.2164454
7140,46.184345,9.925757,11.98947,8.307222,0.31295946,0.21684228
7141,46.184345,9.965152,11.461481,8.3115225,0.29917747,0.21695453
7142,46.184345,10.004545,11.150404,8.304563,0.29105747,0.21677285
7143,46.184345,10.04394,10.9899235,8.286453,0.28686845,0.21630014
7144,46.184345,10.083333,10.914952,8.257189,0.28491148,0.21553627
7145,46.184345,10.122727,10.88006,8.216577,0.28400072,0.21447617
7146,46.184345,10.162121,10.857131,8.164427,0.2834022,0.21311492
7147,46.184345,10.201515,10.83112,8.100981,0.28272322,0.21145879
7148,46.184345,10.240909,10.797048,8.027249,0.28183386,0.20953418
7149,46.184345,10.280303,10.757254,7.9452095,0.28079513,0.20739271
7150,46.184345,10.319697,10.718087,7.8577557,0.27977276,0.20510991
7151,46.184345,10.359091,10.686338,7.76843,0.27894402,0.20277826
7152,46.184345,10.398485,10.666362,7.6810093,0.27842256,0.20049633
7153,46.184345,10.437879,10.658764,7.5990887,0.27822426,0.19835797
7154,46.184345,10.477273,10.660934,7.525759,0.2782809,0.19644386
7155,46.184345,10.516666,10.668777,7.4633703,0.27848563,0.19481532
7156,46.184345,10.556061,10.678485,7.41347,0.27873904,0.19351278
7157,46.184345,10.595454,10.687517,7.376806,0.2789748,0.19255574
7158,46.184345,10.634849,10.694703,7.353421,0.27916238,0.19194534
7159,46.184345,10.674242,10.699845,7.3427663,0.27929658,0.19166721
7160,46.184345,10.713636,10.703249,7.34383,0.27938545,0.19169499
7161,46.184345,10.753031,10.705369,7.3552775,0.27944076,0.1919938
7162,46.184345,10.792424,10.706627,7.375558,0.2794736,0.19252317
7163,46.184345,10.831819,10.707344,7.4030294,0.27949232,0.19324026
7164,46.184345,10.871212,10.707739,7.4360285,0.27950263,0.19410163
7165,46.184345,10.910606,10.707951,7.472974,0.27950817,0.195066
7166,46.184345,10.95,10.70806,7.5123944,0.27951103,0.196095
7167,46.184345,10.989394,10.708117,7.5529914,0.2795125,0.1971547
7168,46.184345,11.028788,10.708145,7.5936427,0.27951324,0.19821581
7169,46.184345,11.068182,10.7081585,7.6334367,0.2795136,0.19925454
7170,46.184345,11.107575,10.708165,7.6716437,0.27951378,0.20025186
7171,46.184345,11.14697,10.708168,7.70773,0.27951384,0.20119381
7172,46.184345,11.186363,10.708169,7.741325,0.27951387,0.20207074
7173,46.184345,11.225758,10.70817,7.7722116,0.2795139,0.20287697
7174,46.184345,11.265152,10.70817,7.8002906,0.2795139,0.20360991
7175,46.184345,11.304545,10.70817,7.8255696,0.2795139,0.20426977
7176,46.184345,11.34394,10.70817,7.8481355,0.2795139,0.2048588
7177,46.184345,11.383333,10.70817,7.8681293,0.2795139,0.2053807
7178,46.184345,11.422728,10.70817,7.8857346,0.2795139,0.20584024
7179,46.184345,11.462121,10.70817,7.901156,0.2795139,0.20624278
7180,46.184345,11.501515,10.70817,7.9146104,0.2795139,0.20659399
7181,46.184345,11.540909,10.70817,7.926313,0.2795139,0.20689945
7182,46.184345,11.580303,10.70817,7.936473,0.2795139,0.20716466
7183,46.184345,11.619697,10.70817,7.9452853,0.2795139,0.20739469
7184,46.184345,11.659091,10.70817,7.9529305,0.2795139,0.20759425
7185,46.184345,11.698484,10.70817,7.95957,0.2795139,0.20776756
7186,46.184345,11.737879,10.70817,7.9653463,0.2795139,0.20791835
7187,46.184345,11.777273,10.70817,7.9703856,0.2795139,0.20804988
7188,46.184345,11.816667,10.70817,7.974795,0.2795139,0.20816498
7189,46.184345,11.856061,10.70817,7.9786663,0.2795139,0.20826603
7190,46.184345,11.895454,10.70817,7.982077,0.2795139,0.20835505
7191,46.184345,11.934849,10.70817,7.985094,0.2795139,0.2084338
7192,46.184345,11.974242,10.70817,7.9877706,0.2795139,0.20850368
7193,46.184345,12.013637,10.70817,7.9901533,0.2795139,0.20856588
7194,46.184345,12.05303,10.70817,7.9922795,0.2795139,0.20862137
7195,46.184345,12.092424,10.70817,7.994182,0.2795139,0.20867103
7196,46.184345,12.131818,10.70817,7.9958863,0.2795139,0.20871553
7197,46.184345,12.171212,10.70817,7.9974155,0.2795139,0.20875543
7198,46.184345,12.210606,10.70817,7.998789,0.2795139,0.20879129
7199,46.184345,12.25,10.70817,8.000022,0.2795139,0.20882347
7200,46.204544,8.35,10.708317,8.955767,0.2795177,0.23377115
7201,46.204544,8.389394,10.708436,9.088942,0.27952084,0.23724739
7202,46.204544,8.428788,10.708643,9.2324505,0.27952623,0.24099338
7203,46.204544,8.468182,10.7090025,9.384914,0.27953562,0.24497312
7204,46.204544,8.507576,10.709612,9.544328,0.27955154,0.24913427
7205,46.204544,8.546969,10.710629,9.707979,0.2795781,0.25340605
7206,46.204544,8.586364,10.712285,9.872582,0.2796213,0.25770265
7207,46.204544,8.625757,10.714902,10.034232,0.2796896,0.26192218
7208,46.204544,8.665152,10.718876,10.188784,0.27979335,0.26595643
7209,46.204544,8.704545,10.724633,10.331946,0.27994362,0.26969337
7210,46.204544,8.743939,10.732531,10.459742,0.28014976,0.2730292
7211,46.204544,8.783334,10.742742,10.568844,0.2804163,0.2758771
7212,46.204544,8.822727,10.755168,10.656907,0.28074068,0.27817577
7213,46.204544,8.862122,10.769397,10.722834,0.28111207,0.27989665
7214,46.204544,8.901515,10.784711,10.766811,0.2815118,0.2810446
7215,46.204544,8.940909,10.800166,10.790147,0.28191525,0.28165373
7216,46.204544,8.980303,10.814926,10.794972,0.28230053,0.28177968
7217,46.204544,9.019697,10.8292055,10.78367,0.28267327,0.28148466
7218,46.204544,9.059091,10.846113,10.758238,0.2831146,0.28082082
7219,46.204544,9.098485,10.874458,10.719631,0.28385448,0.27981305
7220,46.204544,9.137878,10.932078,10.667083,0.28535855,0.2784414
7221,46.204544,9.177273,11.048433,10.59784,0.28839573,0.27663398
7222,46.204544,9.216666,11.262966,10.507182,0.29399565,0.27426752
7223,46.204544,9.256061,11.611485,10.389082,0.303093,0.27118477
7224,46.204544,9.295455,12.088683,10.237648,0.31554922,0.2672319
7225,46.204544,9.334848,12.584242,10.048859,0.32848474,0.26230398
7226,46.204544,9.374243,12.850115,9.823012,0.33542478,0.25640875
7227,46.204544,9.413636,12.660343,9.566683,0.3304712,0.2497178
7228,46.204544,9.453031,12.088698,9.293751,0.31554964,0.2425935
7229,46.204544,9.492424,11.413086,9.023193,0.2979142,0.23553118
7230,46.204544,9.531818,10.86146,8.774813,0.2835152,0.22904773
7231,46.204544,9.571212,10.5588,8.565146,0.2756149,0.22357485
7232,46.204544,9.610606,10.530973,8.404179,0.27488855,0.21937312
7233,46.204544,9.65,10.721183,8.294243,0.27985355,0.21650349
7234,46.204544,9.689394,11.068363,8.231097,0.28891596,0.2148552
7235,46.204544,9.728787,11.5476885,8.206027,0.30142772,0.2142008
7236,46.204544,9.768182,12.129882,8.20797,0.31662464,0.2142515
7237,46.204544,9.807576,12.687832,8.22522,0.33118874,0.21470179
7238,46.204544,9.84697,12.916247,8.246926,0.33715102,0.21526839
7239,46.204544,9.886364,12.550008,8.264483,0.32759112,0.21572667
7240,46.204544,9.925757,11.917964,8.27262,0.31109297,0.21593907
7241,46.204544,9.965152,11.420232,8.269183,0.29810074,0.21584935
7242,46.204544,10.004545,11.117451,8.253757,0.29019728,0.2154467
7243,46.204544,10.04394,10.955181,8.226576,0.2859616,0.21473718
7244,46.204544,10.083333,10.874103,8.187985,0.28384522,0.21372986
7245,46.204544,10.122727,10.832119,8.138275,0.28274933,0.21243228
7246,46.204544,10.162121,10.803273,8.0779,0.28199637,0.2108563
7247,46.204544,10.201515,10.773631,8.007682,0.2812226,0.20902342
7248,46.204544,10.240909,10.738306,7.9291544,0.28030053,0.20697363
7249,46.204544,10.280303,10.69917,7.8446364,0.27927896,0.20476747
7250,46.204544,10.319697,10.662275,7.757177,0.2783159,0.20248452
7251,46.204544,10.359091,10.634617,7.670268,0.27759394,0.20021595
7252,46.204544,10.398485,10.620831,7.5874467,0.27723408,0.19805408
7253,46.204544,10.437879,10.621231,7.5119267,0.27724454,0.19608279
7254,46.204544,10.477273,10.632184,7.4463143,0.27753043,0.19437012
7255,46.204544,10.516666,10.6483135,7.3924475,0.27795145,0.19296403
7256,46.204544,10.556061,10.66488,7.351364,0.27838388,0.19189164
7257,46.204544,10.595454,10.679001,7.3233895,0.27875248,0.19116142
7258,46.204544,10.634849,10.68964,7.308214,0.2790302,0.1907653
7259,46.204544,10.674242,10.696963,7.3050556,0.27922136,0.19068286
7260,46.204544,10.713636,10.701667,7.312754,0.27934414,0.19088382
7261,46.204544,10.753031,10.704526,7.329916,0.27941877,0.19133179
7262,46.204544,10.792424,10.706188,7.3549953,0.27946216,0.19198643
7263,46.204544,10.831819,10.70712,7.3864,0.27948648,0.19280618
7264,46.204544,10.871212,10.707626,7.422563,0.2794997,0.19375014
7265,46.204544,10.910606,10.707894,7.462003,0.27950668,0.19477965
7266,46.204544,10.95,10.708033,7.50336,0.2795103,0.19585916
7267,46.204544,10.989394,10.708103,7.5454445,0.27951214,0.19695769
7268,46.204544,11.028788,10.7081375,7.5872355,0.27951303,0.19804856
7269,46.204544,11.068182,10.708155,7.627905,0.27951348,0.19911015
7270,46.204544,11.107575,10.708163,7.6667976,0.27951372,0.20012537
7271,46.204544,11.14697,10.708167,7.703437,0.2795138,0.20108175
7272,46.204544,11.186363,10.708169,7.737497,0.27951387,0.20197082
7273,46.204544,11.225758,10.708169,7.76879,0.27951387,0.20278765
7274,46.204544,11.265152,10.70817,7.7972426,0.2795139,0.20353036
7275,46.204544,11.304545,10.70817,7.822874,0.2795139,0.2041994
7276,46.204544,11.34394,10.70817,7.8457766,0.2795139,0.20479722
7277,46.204544,11.383333,10.70817,7.8660965,0.2795139,0.20532763
7278,46.204544,11.422728,10.70817,7.884015,0.2795139,0.20579536
7279,46.204544,11.462121,10.70817,7.8997345,0.2795139,0.20620568
7280,46.204544,11.501515,10.70817,7.91347,0.2795139,0.20656422
7281,46.204544,11.540909,10.70817,7.925432,0.2795139,0.20687647
7282,46.204544,11.580303,10.70817,7.935829,0.2795139,0.20714785
7283,46.204544,11.619697,10.70817,7.9448543,0.2795139,0.20738344
7284,46.204544,11.659091,10.70817,7.952686,0.2795139,0.20758787
7285,46.204544,11.698484,10.70817,7.959485,0.2795139,0.20776534
7286,46.204544,11.737879,10.70817,7.965396,0.2795139,0.20791963
7287,46.204544,11.777273,10.70817,7.9705453,0.2795139,0.20805405
7288,46.204544,11.816667,10.70817,7.9750414,0.2795139,0.20817141
7289,46.204544,11.856061,10.70817,7.9789796,0.2795139,0.2082742
7290,46.204544,11.895454,10.70817,7.9824386,0.2795139,0.2083645
7291,46.204544,11.934849,10.70817,7.9854875,0.2795139,0.20844407
7292,46.204544,11.974242,10.70817,7.9881825,0.2795139,0.20851444
7293,46.204544,12.013637,10.70817,7.990572,0.2795139,0.2085768
7294,46.204544,12.05303,10.70817,7.992696,0.2795139,0.20863225
7295,46.204544,12.092424,10.70817,7.9945884,0.2795139,0.20868164
7296,46.204544,12.131818,10.70817,7.9962773,0.2795139,0.20872572
7297,46.204544,12.171212,10.70817,7.997787,0.2795139,0.20876513
7298,46.204544,12.210606,10.70817,7.9991374,0.2795139,0.20880039
7299,46.204544,12.25,10.70817,8.000346,0.2795139,0.20883194
7300,46.224747,8.35,10.7082815,8.9373255,0.2795168,0.23328978
7301,46.224747,8.389394,10.70837,9.065266,0.2795191,0.23662938
7302,46.224747,8.428788,10.708525,9.202719,0.27952313,0.2402173
7303,46.224747,8.468182,10.708791,9.348329,0.27953008,0.24401814
7304,46.224747,8.507576,10.709242,9.500169,0.27954188,0.2479816
7305,46.224747,8.546969,10.70999,9.655677,0.27956137,0.2520408
7306,46.224747,8.586364,10.711199,9.81179,0.27959296,0.25611582
7307,46.224747,8.625757,10.713097,9.964925,0.2796425,0.26011306
7308,46.224747,8.665152,10.715956,10.1113,0.27971712,0.2639339
7309,46.224747,8.704545,10.720067,10.247043,0.27982444,0.26747715
7310,46.224747,8.743939,10.72567,10.368607,0.27997068,0.2706503
7311,46.224747,8.783334,10.732882,10.473046,0.28015894,0.2733765
7312,46.224747,8.822727,10.741638,10.558266,0.2803875,0.27560097
7313,46.224747,8.862122,10.751671,10.623293,0.2806494,0.27729836
7314,46.224747,8.901515,10.762538,10.6682625,0.28093305,0.2784722
7315,46.224747,8.940909,10.773736,10.694248,0.28122535,0.2791505
7316,46.224747,8.980303,10.78505,10.703003,0.2815207,0.279379
7317,46.224747,9.019697,10.797368,10.696416,0.2818422,0.27920708
7318,46.224747,9.059091,10.8141575,10.675991,0.28228047,0.27867392
7319,46.224747,9.098485,10.843645,10.642195,0.28305018,0.27779174
7320,46.224747,9.137878,10.901321,10.594006,0.2845557,0.27653387
7321,46.224747,9.177273,11.011544,10.528572,0.28743282,0.27482587
7322,46.224747,9.216666,11.20506,10.441423,0.29248413,0.27255103
7323,46.224747,9.256061,11.506135,10.32708,0.30034307,0.26956636
7324,46.224747,9.295455,11.901203,10.180321,0.31065547,0.2657355
7325,46.224747,9.334848,12.293081,9.997841,0.32088462,0.26097226
