,Latitude,Longitude,NO2,norm
612,44.778645,8.665829,11.178265,0.29181108
613,44.778645,8.679648,11.17533,0.2917345
614,44.778645,8.693467,11.172061,0.29164913
615,44.778645,8.707287,11.16849,0.29155594
616,44.778645,8.721106,11.16468,0.29145643
617,44.778645,8.734924,11.160727,0.29135326
618,44.778645,8.748744,11.156772,0.29125002
619,44.778645,8.762563,11.153001,0.29115158
620,44.778645,8.7763815,11.14965,0.29106408
621,44.778645,8.790201,11.146997,0.29099485
622,44.778645,8.80402,11.145362,0.29095215
623,44.778645,8.81784,11.145088,0.29094502
624,44.778645,8.831658,11.146521,0.2909824
625,44.778645,8.845477,11.149983,0.2910728
626,44.778645,8.859297,11.155747,0.29122326
627,44.778645,8.873116,11.163994,0.29143855
628,44.778645,8.886934,11.174778,0.29172006
629,44.778645,8.900754,11.188014,0.2920656
630,44.778645,8.914573,11.203444,0.2924684
631,44.778645,8.928392,11.220651,0.29291758
632,44.778645,8.942211,11.23906,0.29339817
633,44.778645,8.95603,11.25799,0.29389232
634,44.778645,8.96985,11.276686,0.2943804
635,44.778645,8.983668,11.294384,0.29484242
636,44.778645,8.997487,11.310375,0.29525986
637,44.778645,9.011307,11.32406,0.29561713
638,44.778645,9.0251255,11.334991,0.2959025
639,44.778645,9.038945,11.342898,0.2961089
640,44.778645,9.052764,11.347694,0.2962341
641,44.778645,9.066583,11.349472,0.2962805
642,44.778645,9.080402,11.348462,0.29625413
643,44.778645,9.094221,11.345008,0.29616395
644,44.778645,9.10804,11.339521,0.29602075
645,44.778645,9.12186,11.332437,0.2958358
646,44.778645,9.135678,11.324193,0.2956206
647,44.778645,9.149497,11.315192,0.2953856
648,44.778645,9.163317,11.305793,0.29514024
649,44.778645,9.177135,11.296299,0.2948924
650,44.778645,9.190955,11.286951,0.29464838
651,44.778645,9.204774,11.27794,0.29441312
652,44.778645,9.218593,11.269401,0.2941902
653,44.778645,9.232412,11.261426,0.29398203
654,44.778645,9.246231,11.254076,0.29379016
655,44.778645,9.26005,11.247379,0.29361534
656,44.778645,9.2738695,11.241344,0.2934578
657,44.778645,9.287688,11.235964,0.29331735
658,44.778645,9.301508,11.23122,0.29319352
659,44.778645,9.315327,11.227089,0.29308566
660,44.778645,9.329145,11.22354,0.292993
661,44.778645,9.342965,11.220543,0.29291478
662,44.778645,9.356784,11.218065,0.2928501
663,44.778645,9.370603,11.216078,0.29279822
664,44.778645,9.384422,11.214549,0.29275832
665,44.778645,9.398241,11.213452,0.29272968
666,44.778645,9.412061,11.212761,0.29271162
667,44.778645,9.4258795,11.212449,0.29270348
668,44.778645,9.439698,11.212493,0.2927046
669,44.778645,9.453518,11.212869,0.29271445
670,44.778645,9.467337,11.213554,0.29273233
671,44.778645,9.481155,11.214523,0.29275763
672,44.778645,9.494975,11.215751,0.29278967
673,44.778645,9.508794,11.217205,0.29282764
674,44.778645,9.522614,11.218857,0.29287076
675,44.778645,9.536432,11.220668,0.29291803
676,44.778645,9.550251,11.2226,0.29296848
677,44.778645,9.564071,11.224608,0.2930209
678,44.778645,9.577889,11.226646,0.2930741
679,44.778645,9.591708,11.228665,0.29312682
680,44.778645,9.605528,11.230616,0.29317772
681,44.778645,9.619347,11.232449,0.2932256
682,44.778645,9.633165,11.234118,0.29326916
683,44.778645,9.646985,11.235586,0.29330748
684,44.778645,9.660804,11.236818,0.29333964
685,44.778645,9.6746235,11.237792,0.29336506
686,44.778645,9.688442,11.238499,0.2933835
687,44.778645,9.702261,11.238941,0.29339507
688,44.778645,9.716081,11.239135,0.2934001
689,44.778645,9.729899,11.239112,0.2933995
690,44.778645,9.743718,11.238916,0.29339442
691,44.778645,9.757538,11.2386055,0.2933863
692,44.778645,9.771357,11.238245,0.2933769
693,44.778645,9.785176,11.237907,0.29336807
694,44.778645,9.798995,11.237668,0.2933618
695,44.778645,9.812814,11.237602,0.2933601
696,44.778645,9.826633,11.23778,0.29336473
697,44.778645,9.840452,11.238258,0.29337725
698,44.778645,9.854271,11.239086,0.29339886
699,44.778645,9.868091,11.240292,0.29343033
700,44.778645,9.881909,11.241884,0.2934719
701,44.778645,9.895729,11.243851,0.29352322
702,44.778645,9.909548,11.246157,0.29358342
703,44.778645,9.923367,11.248745,0.29365098
704,44.778645,9.937186,11.251538,0.2937239
705,44.778645,9.951005,11.254444,0.29379976
706,44.778645,9.964824,11.257359,0.29387584
707,44.778645,9.978643,11.260173,0.2939493
708,44.778645,9.992462,11.262777,0.29401731
709,44.778645,10.006282,11.265073,0.29407725
710,44.778645,10.020101,11.266974,0.29412687
711,44.778645,10.033919,11.26842,0.29416463
712,44.778645,10.047739,11.269376,0.29418957
713,44.778645,10.061558,11.269835,0.29420155
714,44.778645,10.0753765,11.26983,0.2942014
715,44.778645,10.089196,11.269426,0.29419088
716,44.778645,10.103015,11.268725,0.29417259
717,44.778645,10.116835,11.267864,0.2941501
718,44.778645,10.130653,11.2670145,0.2941279
719,44.778645,10.144472,11.266378,0.2941113
720,44.778645,10.158292,11.266191,0.29410642
721,44.778645,10.172111,11.266713,0.29412004
722,44.778645,10.185929,11.268242,0.29415998
723,44.778645,10.199749,11.271102,0.29423463
724,44.778645,10.213568,11.275651,0.29435337
725,44.778645,10.227386,11.282281,0.29452646
726,44.778645,10.241206,11.291421,0.29476506
727,44.778645,10.255025,11.303533,0.29508123
728,44.778645,10.268845,11.319109,0.29548785
729,44.778645,10.282663,11.338667,0.29599842
730,44.778645,10.296482,11.362732,0.29662666
731,44.778645,10.310302,11.391814,0.29738584
732,44.778645,10.3241205,11.426374,0.29828805
733,44.778645,10.337939,11.466781,0.29934287
734,44.778645,10.351759,11.513249,0.30055594
735,44.778645,10.365578,11.565763,0.30192682
736,44.778645,10.379397,11.624009,0.30344734
737,44.778645,10.393216,11.687271,0.3050988
738,44.778645,10.407035,11.754374,0.30685055
739,44.778645,10.420855,11.823625,0.30865836
740,44.778645,10.434673,11.892786,0.31046382
741,44.778645,10.448492,11.959167,0.3121967
742,44.778645,10.462312,12.019731,0.31377774
743,44.778645,10.4761305,12.071327,0.3151247
744,44.778645,10.48995,12.110994,0.3161602
745,44.778645,10.503769,12.136302,0.31682086
746,44.778645,10.517588,12.145628,0.31706432
747,44.778645,10.531407,12.138432,0.31687647
748,44.778645,10.545226,12.115281,0.3162721
749,44.778645,10.559045,12.0778055,0.3152938
750,44.778645,10.572865,12.028463,0.3140057
751,44.778645,10.586683,11.970205,0.3124849
752,44.778645,10.600503,11.90617,0.31081322
753,44.778645,10.614322,11.839373,0.30906945
754,44.778645,10.62814,11.772467,0.30732286
755,44.778645,10.64196,11.707621,0.30563006
756,44.778645,10.655779,11.646476,0.30403385
757,44.778645,10.669598,11.590123,0.30256274
758,44.778645,10.683417,11.539183,0.30123293
759,44.778645,10.697236,11.493873,0.3000501
760,44.778645,10.711055,11.454102,0.2990119
761,44.778645,10.7248745,11.419539,0.29810962
762,44.778645,10.738693,11.389716,0.29733106
763,44.778645,10.752513,11.364062,0.29666138
764,44.778645,10.766332,11.341977,0.29608485
765,44.778645,10.78015,11.322858,0.29558572
766,44.778645,10.79397,11.306128,0.29514897
767,44.778645,10.807789,11.291263,0.2947609
768,44.778645,10.821608,11.277793,0.2944093
769,44.778645,10.835427,11.265313,0.2940835
770,44.778645,10.849246,11.253488,0.2937748
771,44.778645,10.863066,11.242041,0.293476
772,44.778645,10.876884,11.230764,0.2931816
773,44.778645,10.890703,11.219504,0.29288766
774,44.778645,10.904523,11.208166,0.29259166
775,44.778645,10.918342,11.196703,0.29229242
776,44.778645,10.93216,11.185121,0.29199007
777,44.778645,10.94598,11.173466,0.29168582
778,44.778645,10.959799,11.161831,0.29138207
779,44.778645,10.9736185,11.150341,0.29108214
780,44.778645,10.987437,11.139157,0.29079017
781,44.778645,11.001256,11.128459,0.2905109
782,44.778645,11.015076,11.1184435,0.29024944
783,44.778645,11.028894,11.109311,0.29001105
784,44.778645,11.042713,11.101252,0.28980064
785,44.778645,11.056533,11.09443,0.28962258
786,44.778645,11.070352,11.088981,0.2894803
787,44.778645,11.084171,11.084997,0.28937632
788,44.778645,11.09799,11.0825205,0.28931168
789,44.778645,11.111809,11.081544,0.28928617
790,44.778645,11.125628,11.08201,0.28929836
791,44.778645,11.139447,11.083821,0.28934562
792,44.778645,11.153266,11.086841,0.28942445
793,44.778645,11.167086,11.09091,0.28953066
794,44.778645,11.180904,11.095852,0.28965968
795,44.778645,11.194724,11.101483,0.2898067
796,44.778645,11.208543,11.10762,0.2899669
797,44.778645,11.222362,11.114088,0.29013574
798,44.778645,11.236181,11.120723,0.29030895
799,44.778645,11.25,11.1273775,0.29048267
800,44.788193,8.5,11.192667,0.29218706
801,44.788193,8.513819,11.192324,0.2921781
802,44.788193,8.527638,11.191889,0.29216674
803,44.788193,8.541457,11.191341,0.29215246
804,44.788193,8.555276,11.190658,0.2921346
805,44.788193,8.569096,11.189808,0.29211244
806,44.788193,8.582914,11.188762,0.2920851
807,44.788193,8.596734,11.187485,0.2920518
808,44.788193,8.610553,11.18594,0.29201144
809,44.788193,8.624372,11.184087,0.29196307
810,44.788193,8.638191,11.18189,0.29190573
811,44.788193,8.65201,11.179314,0.29183847
812,44.788193,8.665829,11.176333,0.29176068
813,44.788193,8.679648,11.172934,0.29167193
814,44.788193,8.693467,11.169119,0.29157233
815,44.788193,8.707287,11.16492,0.29146272
816,44.788193,8.721106,11.160402,0.2913448
817,44.788193,8.734924,11.155671,0.2912213
818,44.788193,8.748744,11.150885,0.29109633
819,44.788193,8.762563,11.1462555,0.29097548
820,44.788193,8.7763815,11.142057,0.2908659
821,44.788193,8.790201,11.138621,0.2907762
822,44.788193,8.80402,11.136332,0.2907164
823,44.788193,8.81784,11.135607,0.2906975
824,44.788193,8.831658,11.136873,0.29073057
825,44.788193,8.845477,11.140541,0.29082632
826,44.788193,8.859297,11.1469555,0.29099375
827,44.788193,8.873116,11.156362,0.2912393
828,44.788193,8.886934,11.168854,0.29156542
829,44.788193,8.900754,11.184348,0.2919699
830,44.788193,8.914573,11.20255,0.29244506
831,44.788193,8.928392,11.222965,0.29297802
832,44.788193,8.942211,11.244898,0.29355055
833,44.788193,8.95603,11.267512,0.2941409
834,44.788193,8.96985,11.289885,0.29472494
835,44.788193,8.983668,11.311072,0.29527807
836,44.788193,8.997487,11.3302,0.2957774
837,44.788193,9.011307,11.346531,0.2962037
838,44.788193,9.0251255,11.359521,0.29654282
839,44.788193,9.038945,11.368846,0.29678625
840,44.788193,9.052764,11.374416,0.29693168
841,44.788193,9.066583,11.376357,0.29698235
842,44.788193,9.080402,11.3749695,0.2969461
843,44.788193,9.094221,11.370683,0.2968342
844,44.788193,9.10804,11.364009,0.29665998
845,44.788193,9.12186,11.35548,0.29643735
846,44.788193,9.135678,11.345628,0.29618013
847,44.788193,9.149497,11.334933,0.29590097
848,44.788193,9.163317,11.323817,0.2956108
849,44.788193,9.177135,11.312636,0.2953189
850,44.788193,9.190955,11.301669,0.2950326
851,44.788193,9.204774,11.291128,0.29475743
852,44.788193,9.218593,11.281168,0.2944974
853,44.788193,9.232412,11.271887,0.2942551
854,44.788193,9.246231,11.26335,0.29403225
855,44.788193,9.26005,11.255584,0.29382953
856,44.788193,9.2738695,11.248595,0.29364708
857,44.788193,9.287688,11.2423725,0.29348463
858,44.788193,9.301508,11.236893,0.29334158
859,44.788193,9.315327,11.232124,0.2932171
860,44.788193,9.329145,11.228034,0.29311034
861,44.788193,9.342965,11.224585,0.29302028
862,44.788193,9.356784,11.221739,0.29294598
863,44.788193,9.370603,11.219461,0.29288653
864,44.788193,9.384422,11.217719,0.29284105
865,44.788193,9.398241,11.216479,0.29280868
866,44.788193,9.412061,11.215712,0.29278865
867,44.788193,9.4258795,11.215387,0.2927802
868,44.788193,9.439698,11.215481,0.29278263
869,44.788193,9.453518,11.215965,0.29279527
870,44.788193,9.467337,11.216813,0.2928174
871,44.788193,9.481155,11.217998,0.29284832
872,44.788193,9.494975,11.219488,0.29288724
873,44.788193,9.508794,11.221251,0.29293326
874,44.788193,9.522614,11.223249,0.29298544
875,44.788193,9.536432,11.225441,0.29304263
876,44.788193,9.550251,11.2277775,0.29310364
877,44.788193,9.564071,11.230208,0.29316708
878,44.788193,9.577889,11.2326765,0.29323152
879,44.788193,9.591708,11.235122,0.29329535
880,44.788193,9.605528,11.237485,0.29335704
881,44.788193,9.619347,11.239704,0.29341498
882,44.788193,9.633165,11.241724,0.2934677
883,44.788193,9.646985,11.243495,0.29351395
884,44.788193,9.660804,11.244975,0.29355258
885,44.788193,9.6746235,11.246138,0.29358292
886,44.788193,9.688442,11.246967,0.29360458
887,44.788193,9.702261,11.247467,0.29361764
888,44.788193,9.716081,11.247656,0.29362255
889,44.788193,9.729899,11.247573,0.2936204
890,44.788193,9.743718,11.247272,0.29361254
891,44.788193,9.757538,11.246821,0.29360077
892,44.788193,9.771357,11.2463045,0.2935873
893,44.788193,9.785176,11.24581,0.29357436
894,44.788193,9.798995,11.245432,0.2935645
895,44.788193,9.812814,11.245264,0.29356012
896,44.788193,9.826633,11.245392,0.29356346
897,44.788193,9.840452,11.245893,0.29357654
898,44.788193,9.854271,11.246822,0.2936008
899,44.788193,9.868091,11.248221,0.29363734
900,44.788193,9.881909,11.250101,0.2936864
901,44.788193,9.895729,11.252447,0.29374763
902,44.788193,9.909548,11.255218,0.29381996
903,44.788193,9.923367,11.258343,0.29390153
904,44.788193,9.937186,11.261729,0.29398996
905,44.788193,9.951005,11.26526,0.2940821
906,44.788193,9.964824,11.268806,0.2941747
907,44.788193,9.978643,11.272232,0.29426414
908,44.788193,9.992462,11.275399,0.2943468
909,44.788193,10.006282,11.278184,0.2944195
910,44.788193,10.020101,11.280478,0.29447937
911,44.788193,10.033919,11.2822,0.29452434
912,44.788193,10.047739,11.283301,0.2945531
913,44.788193,10.061558,11.283775,0.29456547
914,44.788193,10.0753765,11.283651,0.29456222
915,44.788193,10.089196,11.283005,0.29454535
916,44.788193,10.103015,11.281954,0.2945179
917,44.788193,10.116835,11.280658,0.29448408
918,44.788193,10.130653,11.279313,0.29444897
919,44.788193,10.144472,11.278155,0.29441875
920,44.788193,10.158292,11.277453,0.29440042
921,44.788193,10.172111,11.277509,0.29440188
922,44.788193,10.185929,11.278657,0.29443187
923,44.788193,10.199749,11.281267,0.2945
924,44.788193,10.213568,11.285746,0.2946169
925,44.788193,10.227386,11.292535,0.29479414
926,44.788193,10.241206,11.30212,0.29504436
927,44.788193,10.255025,11.315026,0.29538128
928,44.788193,10.268845,11.331819,0.29581964
929,44.788193,10.282663,11.35309,0.29637495
930,44.788193,10.296482,11.379456,0.29706323
931,44.788193,10.310302,11.411522,0.29790032
932,44.788193,10.3241205,11.449845,0.29890075
933,44.788193,10.337939,11.494897,0.30007684
934,44.788193,10.351759,11.546983,0.30143654
935,44.788193,10.365578,11.6061535,0.30298123
936,44.788193,10.379397,11.6721325,0.30470362
937,44.788193,10.393216,11.744175,0.3065843
938,44.788193,10.407035,11.821003,0.3085899
939,44.788193,10.420855,11.900714,0.3106708
940,44.788193,10.434673,11.980742,0.31275994
941,44.788193,10.448492,12.057936,0.3147751
942,44.788193,10.462312,12.12869,0.31662214
943,44.788193,10.4761305,12.189205,0.31820193
944,44.788193,10.48995,12.235888,0.31942058
945,44.788193,10.503769,12.265722,0.3201994
946,44.788193,10.517588,12.276726,0.32048666
947,44.788193,10.531407,12.268228,0.32026482
948,44.788193,10.545226,12.24092,0.31955194
949,44.788193,10.559045,12.196827,0.3184009
950,44.788193,10.572865,12.1389675,0.31689045
951,44.788193,10.586683,12.070957,0.31511503
952,44.788193,10.600503,11.996556,0.3131728
953,44.788193,10.614322,11.919363,0.3111576
954,44.788193,10.62814,11.842477,0.3091505
955,44.788193,10.64196,11.768386,0.30721635
956,44.788193,10.655779,11.698931,0.3054032
957,44.788193,10.669598,11.635291,0.30374187
958,44.788193,10.683417,11.578089,0.3022486
959,44.788193,10.697236,11.527497,0.30092788
960,44.788193,10.711055,11.483326,0.2997748
961,44.788193,10.7248745,11.445135,0.2987778
962,44.788193,10.738693,11.412329,0.2979214
963,44.788193,10.752513,11.384215,0.29718748
964,44.788193,10.766332,11.360077,0.29655734
965,44.788193,10.78015,11.339206,0.2960125
966,44.788193,10.79397,11.320932,0.29553548
967,44.788193,10.807789,11.304652,0.29511046
968,44.788193,10.821608,11.289831,0.29472357
969,44.788193,10.835427,11.2760105,0.29436275
970,44.788193,10.849246,11.2628145,0.29401827
971,44.788193,10.863066,11.249936,0.2936821
972,44.788193,10.876884,11.237147,0.29334822
973,44.788193,10.890703,11.224283,0.2930124
974,44.788193,10.904523,11.211243,0.29267198
975,44.788193,10.918342,11.197985,0.29232588
976,44.788193,10.93216,11.184524,0.29197448
977,44.788193,10.94598,11.170921,0.2916194
978,44.788193,10.959799,11.157294,0.29126364
979,44.788193,10.9736185,11.143797,0.2909113
980,44.788193,10.987437,11.130625,0.29056743
981,44.788193,11.001256,11.117998,0.2902378
982,44.788193,11.015076,11.106158,0.28992873
983,44.788193,11.028894,11.095351,0.28964663
984,44.788193,11.042713,11.085806,0.28939742
985,44.788193,11.056533,11.07773,0.28918663
986,44.788193,11.070352,11.071287,0.28901842
987,44.788193,11.084171,11.066591,0.28889582
988,44.788193,11.09799,11.06369,0.2888201
989,44.788193,11.111809,11.062578,0.28879106
990,44.788193,11.125628,11.063182,0.28880683
991,44.788193,11.139447,11.065381,0.28886423
992,44.788193,11.153266,11.06901,0.28895897
993,44.788193,11.167086,11.073874,0.28908595
994,44.788193,11.180904,11.079761,0.28923962
995,44.788193,11.194724,11.086449,0.2894142
996,44.788193,11.208543,11.0937195,0.289604
997,44.788193,11.222362,11.101364,0.2898036
998,44.788193,11.236181,11.109189,0.29000786
999,44.788193,11.25,11.117021,0.2902123
1000,44.797737,8.5,11.19261,0.29218557
1001,44.797737,8.513819,11.19224,0.29217592
1002,44.797737,8.527638,11.191769,0.2921636
1003,44.797737,8.541457,11.191172,0.29214802
1004,44.797737,8.555276,11.190421,0.29212844
1005,44.797737,8.569096,11.189486,0.292104
1006,44.797737,8.582914,11.188328,0.2920738
1007,44.797737,8.596734,11.186906,0.29203668
1008,44.797737,8.610553,11.185176,0.2919915
1009,44.797737,8.624372,11.18309,0.29193705
1010,44.797737,8.638191,11.180603,0.29187214
1011,44.797737,8.65201,11.1776705,0.29179558
1012,44.797737,8.665829,11.174255,0.2917064
1013,44.797737,8.679648,11.170334,0.29160404
1014,44.797737,8.693467,11.165903,0.29148838
1015,44.797737,8.707287,11.160991,0.29136014
1016,44.797737,8.721106,11.155659,0.29122096
1017,44.797737,8.734924,11.150024,0.29107386
1018,44.797737,8.748744,11.1442585,0.29092336
1019,44.797737,8.762563,11.138606,0.2907758
1020,44.797737,8.7763815,11.133385,0.2906395
1021,44.797737,8.790201,11.128983,0.29052457
1022,44.797737,8.80402,11.125859,0.29044303
1023,44.797737,8.81784,11.124522,0.29040813
1024,44.797737,8.831658,11.1255,0.29043365
1025,44.797737,8.845477,11.129303,0.29053295
1026,44.797737,8.859297,11.136377,0.2907176
1027,44.797737,8.873116,11.147046,0.29099613
1028,44.797737,8.886934,11.161457,0.29137233
1029,44.797737,8.900754,11.179539,0.29184434
1030,44.797737,8.914573,11.200956,0.29240346
1031,44.797737,8.928392,11.225125,0.2930344
1032,44.797737,8.942211,11.251206,0.29371524
1033,44.797737,8.95603,11.278179,0.29441938
1034,44.797737,8.96985,11.304909,0.29511717
1035,44.797737,8.983668,11.330235,0.2957783
1036,44.797737,8.997487,11.353077,0.2963746
1037,44.797737,9.011307,11.372533,0.2968825
1038,44.797737,9.0251255,11.3879385,0.29728466
1039,44.797737,9.038945,11.3989105,0.2975711
1040,44.797737,9.052764,11.405357,0.2977394
1041,44.797737,9.066583,11.407449,0.29779398
1042,44.797737,9.080402,11.405578,0.29774514
1043,44.797737,9.094221,11.400276,0.29760674
1044,44.797737,9.10804,11.392182,0.29739547
1045,44.797737,9.12186,11.381946,0.29712823
1046,44.797737,9.135678,11.370205,0.29682174
1047,44.797737,9.149497,11.357533,0.29649094
