,desc_zona,id_zona,sigla_prov,Centroide,Latitude,Longitude
1241,ACQUANEGRA CREMONESE,976.0,CR,POINT (9.890918855861607 45.17492966736825),45.174929667368254,9.890918855861607
1242,CASTENEDOLO,712.0,BS,POINT (10.29531598607731 45.46715425591395),45.46715425591395,10.295315986077314
1243,CASTO,713.0,BS,POINT (10.29960876699732 45.6901450698487),45.690145069848704,10.299608766997322
1244,CASTREZZATO,714.0,BS,POINT (9.981733526262815 45.5090084068316),45.5090084068316,9.981733526262815
1245,GORNATE OLONA,72.0,VA,POINT (8.862018688559289 45.73638788491304),45.73638788491304,8.862018688559289
1246,CAZZAGO SAN MARTINO,715.0,BS,POINT (10.03534340690927 45.57562205850029),45.575622058500294,10.035343406909272
1247,CEDEGOLO,716.0,BS,POINT (10.38286126230566 46.06149166599922),46.06149166599922,10.38286126230566
1248,CELLATICA,717.0,BS,POINT (10.17837713335915 45.57850421639264),45.578504216392645,10.178377133359154
1249,CERVENO,718.0,BS,POINT (10.28523548272471 46.0141238754997),46.0141238754997,10.28523548272471
1250,CETO,719.0,BS,POINT (10.41151001322427 45.99393830408503),45.993938304085034,10.411510013224266
1251,LONGHENA,756.0,BS,POINT (10.06037888107102 45.43493352661405),45.43493352661405,10.060378881071024
1252,LOSINE,757.0,BS,POINT (10.30781284725038 45.9794606358095),45.979460635809495,10.307812847250378
1253,LUMEZZANE,758.0,BS,POINT (10.26971995463625 45.64871236394784),45.64871236394784,10.269719954636255
1254,AGNADELLO,977.0,CR,POINT (9.559221579977907 45.44278553422368),45.44278553422368,9.559221579977907
1255,ANNICCO,978.0,CR,POINT (9.882526271048011 45.25258926786851),45.25258926786851,9.882526271048011
1256,RONCADELLE,821.0,BS,POINT (10.14295356033692 45.53503335455973),45.53503335455973,10.142953560336924
1257,CHIARI,720.0,BS,POINT (9.918128404241642 45.53311544409858),45.533115444098584,9.918128404241642
1258,CIGOLE,721.0,BS,POINT (10.18458912875198 45.31195555761313),45.31195555761313,10.184589128751979
1259,CIVIDATE CAMUNO,722.0,BS,POINT (10.2667202580501 45.93918520615774),45.93918520615774,10.266720258050102
1260,COCCAGLIO,723.0,BS,POINT (9.967923357603164 45.55497509693145),45.55497509693145,9.967923357603164
1261,COLLEBEATO,724.0,BS,POINT (10.20810577016755 45.58490471593093),45.58490471593093,10.208105770167549
1262,GRANTOLA,73.0,VA,POINT (8.780772288772965 45.94720368792086),45.94720368792086,8.780772288772965
1263,COLLIO,725.0,BS,POINT (10.35205550660085 45.82438991987606),45.82438991987606,10.35205550660085
1264,COLOGNE,726.0,BS,POINT (9.93123904354337 45.57711101032048),45.57711101032048,9.93123904354337
1265,MACLODIO,759.0,BS,POINT (10.04077210357723 45.48021659818997),45.48021659818997,10.040772103577234
1266,COMEZZANO - CIZZAGO,727.0,BS,POINT (9.953830987808395 45.46921768385919),45.46921768385919,9.953830987808395
1267,MARCHENO,763.0,BS,POINT (10.22200328635144 45.7099651408795),45.709965140879504,10.222003286351436
1268,MARMENTINO,764.0,BS,POINT (10.28907231854022 45.75182027395501),45.75182027395501,10.289072318540219
1269,JERAGO CON ORAGO,77.0,VA,POINT (8.792889032360904 45.70757394694311),45.70757394694311,8.792889032360904
1270,MARONE,765.0,BS,POINT (10.09807909634706 45.74641043969454),45.746410439694536,10.098079096347057
1271,CONCESIO,728.0,BS,POINT (10.21460907960151 45.61154133650503),45.61154133650503,10.21460907960151
1272,MONTE ISOLA,770.0,BS,POINT (10.0822158062709 45.70897503028735),45.70897503028735,10.082215806270895
1273,MONTICELLI BRUSATI,771.0,BS,POINT (10.09754112717961 45.63502310117486),45.63502310117486,10.097541127179605
1274,CORTE FRANCA,729.0,BS,POINT (10.00204064016584 45.63104844252513),45.631048442525135,10.002040640165838
1275,CORTENO GOLGI,730.0,BS,POINT (10.22056830859903 46.13944163003633),46.13944163003633,10.220568308599029
1276,CORZANO,731.0,BS,POINT (10.01720353336074 45.43910640569108),45.439106405691085,10.017203533360739
1277,DARFO BOARIO TERME,732.0,BS,POINT (10.19830422660633 45.8868774396014),45.8868774396014,10.198304226606325
1278,DELLO,733.0,BS,POINT (10.09975057865218 45.41630450955346),45.41630450955346,10.099750578652175
1279,DESENZANO DEL GARDA,734.0,BS,POINT (10.56405287828981 45.45485222221291),45.454852222212914,10.564052878289806
1280,INARZO,74.0,VA,POINT (8.729903585544571 45.78622503227892),45.78622503227892,8.729903585544571
1281,EDOLO,735.0,BS,POINT (10.38243273869395 46.18184632704131),46.181846327041306,10.382432738693952
1282,ERBUSCO,736.0,BS,POINT (9.967467133048906 45.59426948641466),45.59426948641466,9.967467133048906
1283,ESINE,737.0,BS,POINT (10.2570866961075 45.89144188413874),45.891441884138736,10.2570866961075
1284,FIESSE,738.0,BS,POINT (10.33398274941383 45.22848294145246),45.22848294145246,10.333982749413831
1285,ISORELLA,749.0,BS,POINT (10.31620764000955 45.30739726035382),45.307397260353824,10.316207640009551
1286,LAVENONE,750.0,BS,POINT (10.42858500157756 45.76495232541578),45.764952325415784,10.428585001577561
1287,LENO,751.0,BS,POINT (10.21813054970987 45.36106660686832),45.36106660686832,10.21813054970987
1288,LIMONE SUL GARDA,752.0,BS,POINT (10.79452177151251 45.82070077690266),45.82070077690266,10.79452177151251
1289,LODRINO,753.0,BS,POINT (10.27034157261689 45.71422549423253),45.71422549423253,10.27034157261689
1290,MONTIRONE,773.0,BS,POINT (10.23262672819541 45.44590781168291),45.445907811682915,10.232626728195411
1291,MURA,774.0,BS,POINT (10.34154270957024 45.71504031064816),45.71504031064816,10.341542709570236
1292,LAVENA PONTE TRESA,78.0,VA,POINT (8.862755412416508 45.95743519847601),45.95743519847601,8.862755412416508
1293,MAIRANO,760.0,BS,POINT (10.08316024552946 45.45533175952084),45.45533175952084,10.083160245529458
1294,MANERBA DEL GARDA,761.0,BS,POINT (10.58077733974166 45.55281668179873),45.55281668179873,10.580777339741658
1295,MANERBIO,762.0,BS,POINT (10.14651508356291 45.35244548816081),45.35244548816081,10.146515083562909
1296,MAZZANO,766.0,BS,POINT (10.35423497346618 45.49953575806683),45.499535758066834,10.354234973466175
1297,MILZANO,767.0,BS,POINT (10.1929741796896 45.27485502977333),45.274855029773335,10.192974179689596
1298,MONIGA DEL GARDA,768.0,BS,POINT (10.57656557834023 45.52562008773133),45.525620087731326,10.576565578340231
1299,MONNO,769.0,BS,POINT (10.3222047945512 46.23468696043987),46.234686960439866,10.322204794551205
1300,MONTICHIARI,772.0,BS,POINT (10.38183544458339 45.41121675495035),45.41121675495035,10.381835444583393
1301,MUSCOLINE,775.0,BS,POINT (10.46718978045642 45.55791411048146),45.55791411048146,10.467189780456422
1302,NAVE,776.0,BS,POINT (10.28766776961458 45.590002644638),45.590002644638,10.287667769614583
1303,NIARDO,777.0,BS,POINT (10.36554753686591 45.95902431003504),45.95902431003504,10.365547536865906
1304,NUVOLENTO,778.0,BS,POINT (10.38754221499513 45.54157542261712),45.54157542261712,10.387542214995126
1305,OSPITALETTO,786.0,BS,POINT (10.07585651199985 45.55045747178789),45.550457471787894,10.075856511999854
1306,OSSIMO,787.0,BS,POINT (10.23045449197173 45.96579346056708),45.96579346056708,10.230454491971726
1307,NUVOLERA,779.0,BS,POINT (10.36575858606447 45.53422800250001),45.53422800250001,10.365758586064471
1308,PADERNO FRANCIACORTA,789.0,BS,POINT (10.0842050195736 45.58287141684723),45.582871416847226,10.084205019573597
1309,ODOLO,780.0,BS,POINT (10.38787687753804 45.63917210531424),45.639172105314245,10.387876877538037
1310,OFFLAGA,781.0,BS,POINT (10.11041468526149 45.38250305062616),45.382503050626156,10.110414685261492
1311,OME,782.0,BS,POINT (10.12426905029299 45.6297979281055),45.629797928105496,10.124269050292993
1312,ONO SAN PIETRO,783.0,BS,POINT (10.29389527359602 46.03279051135686),46.032790511356865,10.293895273596025
1313,ORZINUOVI,784.0,BS,POINT (9.936479867574109 45.3979238657734),45.3979238657734,9.936479867574109
1314,LAVENO MOMBELLO,79.0,VA,POINT (8.60598021041417 45.90461472747906),45.90461472747906,8.60598021041417
1315,ORZIVECCHI,785.0,BS,POINT (9.964333626154277 45.42163970306986),45.42163970306986,9.964333626154277
1316,PADENGHE SUL GARDA,788.0,BS,POINT (10.53538042868366 45.50822125759731),45.50822125759731,10.535380428683657
1317,PAITONE,790.0,BS,POINT (10.39714057300739 45.56868143714009),45.568681437140086,10.397140573007393
1318,PONCARALE,804.0,BS,POINT (10.18296975679282 45.45814514653846),45.45814514653846,10.182969756792817
1319,LONATE CEPPINO,81.0,VA,POINT (8.880826849620888 45.70779344243908),45.707793442439076,8.880826849620888
1320,PONTE DI LEGNO,805.0,BS,POINT (10.52409742800589 46.27877103061191),46.278771030611914,10.524097428005888
1321,PONTEVICO,806.0,BS,POINT (10.10175839220325 45.28023433805765),45.280234338057646,10.10175839220325
1322,PALAZZOLO SULL`OGLIO,791.0,BS,POINT (9.890273420827606 45.59269485849037),45.59269485849037,9.890273420827606
1323,PARATICO,792.0,BS,POINT (9.957652403875588 45.6563039136135),45.6563039136135,9.957652403875588
1324,PASSIRANO,793.0,BS,POINT (10.06222421336718 45.5967022360159),45.5967022360159,10.06222421336718
1325,PAVONE DEL MELLA,794.0,BS,POINT (10.21909561812836 45.30248488954536),45.30248488954536,10.21909561812836
1326,BARDELLO,8.0,VA,POINT (8.694671526464983 45.83445188008357),45.83445188008357,8.694671526464983
1327,LEGGIUNO,80.0,VA,POINT (8.600779623251798 45.86749107531792),45.86749107531792,8.600779623251798
1328,RUDIANO,823.0,BS,POINT (9.893539177599122 45.48789970581343),45.48789970581343,9.893539177599122
1329,SABBIO CHIESE,824.0,BS,POINT (10.43181227767344 45.64408703299122),45.644087032991216,10.431812277673442
1330,LOZZA,83.0,VA,POINT (8.86259379814498 45.77530127746749),45.77530127746749,8.86259379814498
1331,SALE MARASINO,825.0,BS,POINT (10.12823505985271 45.71119898314205),45.711198983142054,10.128235059852713
1332,SAN PAOLO,795.0,BS,POINT (10.02828287007715 45.37450857295465),45.374508572954646,10.028282870077152
1333,PERTICA ALTA,796.0,BS,POINT (10.34205669181157 45.74156245595891),45.741562455958906,10.342056691811566
1334,PERTICA BASSA,797.0,BS,POINT (10.37724907830468 45.7604654969269),45.760465496926905,10.377249078304677
1335,PEZZAZE,798.0,BS,POINT (10.22384951232489 45.78058580115338),45.78058580115338,10.223849512324893
1336,PIAN CAMUNO,799.0,BS,POINT (10.16134883141722 45.83056631745578),45.830566317455784,10.161348831417222
1337,PISOGNE,800.0,BS,POINT (10.13731796624977 45.79672815623955),45.796728156239546,10.137317966249766
1338,POLAVENO,801.0,BS,POINT (10.13630718173245 45.66364599386859),45.66364599386859,10.136307181732448
1339,SALO`,826.0,BS,POINT (10.53952238439884 45.60848485575212),45.608484855752124,10.53952238439884
1340,POLPENAZZE DEL GARDA,802.0,BS,POINT (10.50064396210249 45.54622579865929),45.546225798659286,10.500643962102489
1341,POMPIANO,803.0,BS,POINT (9.99413092930638 45.41930933680042),45.41930933680042,9.99413092930638
1342,PONTOGLIO,807.0,BS,POINT (9.857156124528942 45.56258895527261),45.56258895527261,9.857156124528942
1343,POZZOLENGO,808.0,BS,POINT (10.62276328942621 45.40976877979333),45.40976877979333,10.622763289426207
1344,PRALBOINO,809.0,BS,POINT (10.23284324440687 45.26439838507851),45.26439838507851,10.23284324440687
1345,PRESEGLIE,810.0,BS,POINT (10.38518231656923 45.66836189311218),45.66836189311218,10.385182316569232
1346,SAN FELICE DEL BENACO,827.0,BS,POINT (10.5802909288881 45.58731697994263),45.587316979942635,10.580290928888104
1347,PREVALLE,811.0,BS,POINT (10.42055821080458 45.5443455925208),45.5443455925208,10.420558210804582
1348,PROVAGLIO D`ISEO,812.0,BS,POINT (10.0536031371629 45.63243972861941),45.63243972861941,10.053603137162897
1349,PROVAGLIO VAL SABBIA,813.0,BS,POINT (10.44442623599367 45.68685505698485),45.68685505698485,10.444426235993669
1350,SAN ZENO NAVIGLIO,829.0,BS,POINT (10.21481473649219 45.4866744874565),45.4866744874565,10.214814736492189
1351,SAREZZO,830.0,BS,POINT (10.20179250592653 45.66540071394361),45.66540071394361,10.201792505926527
1352,SELLERO,831.0,BS,POINT (10.32660863341262 46.06572140598725),46.065721405987254,10.326608633412624
1353,SENIGA,832.0,BS,POINT (10.18868057109205 45.24584819419363),45.24584819419363,10.188680571092052
1354,PUEGNAGO SUL GARDA,814.0,BS,POINT (10.51073967788885 45.5710958140392),45.5710958140392,10.510739677888854
1355,LONATE POZZOLO,82.0,VA,POINT (8.735300094116985 45.58982385856889),45.58982385856889,8.735300094116985
1356,QUINZANO D`OGLIO,815.0,BS,POINT (10.00567332950396 45.3120885221438),45.3120885221438,10.005673329503963
1357,REMEDELLO,816.0,BS,POINT (10.3693882803885 45.27447299216946),45.27447299216946,10.369388280388504
1358,REZZATO,817.0,BS,POINT (10.31717467099974 45.5073844656004),45.507384465600396,10.317174670999735
1359,ROCCAFRANCA,818.0,BS,POINT (9.916630823503068 45.45441247990811),45.45441247990811,9.916630823503068
1360,RODENGO - SAIANO,819.0,BS,POINT (10.11110401943276 45.59317586997366),45.59317586997366,10.111104019432757
1361,ROE` VOLCIANO,820.0,BS,POINT (10.49714314831203 45.61750898275258),45.61750898275258,10.497143148312034
1362,BARANZATE,1262.0,MI,POINT (9.112161161806874 45.5285342766985),45.5285342766985,9.112161161806874
1363,TRAVAGLIATO,842.0,BS,POINT (10.07743724443753 45.52204150892218),45.52204150892218,10.07743724443753
1364,TREMOSINE,843.0,BS,POINT (10.72560940252241 45.79841881438957),45.79841881438957,10.72560940252241
1365,CASALETTO VAPRIO,991.0,CR,POINT (9.642175717039475 45.40993850186046),45.40993850186046,9.642175717039475
1366,CASALMAGGIORE,992.0,CR,POINT (10.45472900005795 44.98731563382675),44.98731563382675,10.454729000057952
1367,ROVATO,822.0,BS,POINT (10.01061825706222 45.54539269266951),45.54539269266951,10.010618257062225
1368,SAN GERVASIO BRESCIANO,828.0,BS,POINT (10.15274931360981 45.29988931704288),45.299889317042876,10.152749313609808
1369,SERLE,833.0,BS,POINT (10.35875642825298 45.57865074102612),45.57865074102612,10.358756428252981
1370,SIRMIONE,834.0,BS,POINT (10.61598962924412 45.48184803041499),45.481848030414994,10.615989629244117
1371,LUINO,84.0,VA,POINT (8.752958903319094 46.00396297455454),46.00396297455454,8.752958903319094
1372,SOIANO DEL LAGO,835.0,BS,POINT (10.50659622065928 45.53132037539118),45.531320375391175,10.506596220659283
1373,SONICO,836.0,BS,POINT (10.4061591459709 46.14193237131872),46.141932371318724,10.406159145970896
1374,SULZANO,837.0,BS,POINT (10.10806824938595 45.68107281697208),45.68107281697208,10.108068249385951
1375,TAVERNOLE SUL MELLA,838.0,BS,POINT (10.21318133983424 45.75081351346529),45.75081351346529,10.21318133983424
1376,TEMU`,839.0,BS,POINT (10.48105903529549 46.25320292406671),46.25320292406671,10.481059035295495
1377,TORBOLE CASAGLIA,840.0,BS,POINT (10.11353097531905 45.50726020226014),45.50726020226014,10.11353097531905
1378,TOSCOLANO MADERNO,841.0,BS,POINT (10.60802285450685 45.65713764977622),45.65713764977622,10.608022854506855
1379,TRENZANO,844.0,BS,POINT (10.00354990188299 45.47869273840031),45.478692738400305,10.003549901882991
1380,LUVINATE,85.0,VA,POINT (8.769664135177017 45.84777207541076),45.84777207541076,8.769664135177017
1381,TREVISO BRESCIANO,845.0,BS,POINT (10.46899207321327 45.71267396823261),45.71267396823261,10.468992073213267
1382,URAGO D`OGLIO,846.0,BS,POINT (9.872526873161867 45.51923896561524),45.51923896561524,9.872526873161867
1383,VALLIO,847.0,BS,POINT (10.38821995383983 45.61182103184509),45.61182103184509,10.38821995383983
1384,VEROLANUOVA,848.0,BS,POINT (10.07889111353125 45.33753041458794),45.33753041458794,10.078891113531249
1385,VEROLAVECCHIA,849.0,BS,POINT (10.04802859069289 45.3147639300012),45.3147639300012,10.04802859069289
1386,VESTONE,850.0,BS,POINT (10.40122505456294 45.70966636077269),45.70966636077269,10.401225054562941
1387,VILLA CARCINA,851.0,BS,POINT (10.19208308979828 45.6365224995692),45.636522499569196,10.19208308979828
1388,BORGARELLO,867.0,PV,POINT (9.14881121667802 45.2405572201883),45.2405572201883,9.14881121667802
1389,BORGO SAN SIRO,868.0,PV,POINT (8.925611673159786 45.24415009200603),45.24415009200603,8.925611673159786
1390,CASALETTO DI SOPRA,990.0,CR,POINT (9.791565297738808 45.41543158048338),45.41543158048338,9.791565297738808
1391,VILLACHIARA,852.0,BS,POINT (9.917667771097038 45.35431330851043),45.354313308510434,9.917667771097038
1392,BORNASCO,869.0,PV,POINT (9.212374020025793 45.26680207043247),45.26680207043247,9.212374020025793
1393,VILLANUOVA SUL CLISI,853.0,BS,POINT (10.46412839381809 45.61074720732549),45.61074720732549,10.464128393818092
1394,VIONE,854.0,BS,POINT (10.44052704859816 46.26073212917951),46.26073212917951,10.44052704859816
1395,MALGESSO,86.0,VA,POINT (8.672416074924051 45.82475065843241),45.824750658432414,8.672416074924051
1396,VISANO,855.0,BS,POINT (10.36666125037998 45.31235152746397),45.31235152746397,10.366661250379975
1397,VOBARNO,856.0,BS,POINT (10.50116674912937 45.67132121261225),45.67132121261225,10.50116674912937
1398,ZONE,857.0,BS,POINT (10.13186248969509 45.75883877886879),45.75883877886879,10.131862489695092
1399,PIANCOGNO,858.0,BS,POINT (10.19575228397487 45.93168901530277),45.93168901530277,10.195752283974873
1400,CASATISMA,877.0,PV,POINT (9.122648217595557 45.05367367778442),45.053673677784424,9.122648217595557
1401,ALAGNA,859.0,PV,POINT (8.891432881388424 45.16639746701994),45.16639746701994,8.891432881388424
1402,ALBUZZANO,860.0,PV,POINT (9.270732714922488 45.18849076725653),45.18849076725653,9.270732714922488
1403,ARENA PO,861.0,PV,POINT (9.376686774770418 45.08427197756035),45.08427197756035,9.376686774770418
1404,BAGNARIA,862.0,PV,POINT (9.132607977305955 44.82558553220876),44.825585532208756,9.132607977305955
1405,BARBIANELLO,863.0,PV,POINT (9.202848985234752 45.07616945901054),45.076169459010536,9.202848985234752
1406,BASCAPE`,864.0,PV,POINT (9.319922308615467 45.30311348479243),45.303113484792426,9.319922308615467
1407,MALNATE,87.0,VA,POINT (8.882397969651901 45.79727600658151),45.797276006581505,8.882397969651901
1408,BASTIDA PANCARANA,865.0,PV,POINT (9.087020043536063 45.09721043014476),45.097210430144756,9.087020043536063
1409,BEREGUARDO,866.0,PV,POINT (9.01348131660861 45.25353283139173),45.25353283139173,9.01348131660861
1410,BOSNASCO,870.0,PV,POINT (9.365878064127095 45.05760514534312),45.057605145343125,9.365878064127095
1411,BRALLO DI PREGOLA,871.0,PV,POINT (9.281056163086646 44.72078870545166),44.72078870545166,9.281056163086646
1412,BREME,872.0,PV,POINT (8.622018882794778 45.13334852571847),45.13334852571847,8.622018882794778
1413,BRESSANA BOTTARONE,873.0,PV,POINT (9.129193215654356 45.08207724691037),45.08207724691037,9.129193215654356
1414,BRONI,874.0,PV,POINT (9.250084454879866 45.07075269113345),45.07075269113345,9.250084454879866
1415,OTTOBIANO,923.0,PV,POINT (8.829305094916235 45.15365658375415),45.15365658375415,8.829305094916235
1416,PALESTRO,924.0,PV,POINT (8.535882826930445 45.293459671733),45.293459671733,8.535882826930445
1417,MORAZZONE,93.0,VA,POINT (8.833695165999806 45.76275718313935),45.76275718313935,8.833695165999806
1418,PIZZALE,929.0,PV,POINT (9.056123553554871 45.04381762216173),45.043817622161725,9.05612355355487
1419,ROVESCALA,938.0,PV,POINT (9.348688598509586 45.00880295081713),45.00880295081713,9.348688598509586
1420,RUINO,939.0,PV,POINT (9.253604284904743 44.91736296243528),44.91736296243528,9.253604284904743
1421,SAN DAMIANO AL COLLE,940.0,PV,POINT (9.354144468809288 45.03166043064058),45.031660430640585,9.354144468809288
1422,SAN GENESIO ED UNITI,941.0,PV,POINT (9.189989477941868 45.23770337713299),45.237703377132995,9.189989477941868
1423,SAN MARTINO SICCOMARIO,942.0,PV,POINT (9.117351964718894 45.15962292872067),45.159622928720665,9.117351964718894
1424,SANNAZZARO DE` BURGONDI,943.0,PV,POINT (8.912641617061979 45.09695537761272),45.09695537761272,8.912641617061979
1425,SANTA CRISTINA E BISSONE,944.0,PV,POINT (9.419076295489091 45.15579277891202),45.15579277891202,9.419076295489091
1426,OGGIONA CON SANTO STEFANO,95.0,VA,POINT (8.818139600398448 45.70011249172285),45.70011249172285,8.818139600398448
1427,SANTA GIULETTA,945.0,PV,POINT (9.186498124201053 45.03651691072136),45.03651691072136,9.186498124201053
1428,SANTA MARGHERITA DI STAFFORA,946.0,PV,POINT (9.233841884378077 44.7428085698187),44.7428085698187,9.233841884378077
1429,SILVANO PIETRA,949.0,PV,POINT (8.947954958548658 45.04753141998648),45.047531419986484,8.947954958548658
1430,SIZIANO,950.0,PV,POINT (9.211343174026448 45.31194460563418),45.31194460563418,9.211343174026448
1431,SOMMO,951.0,PV,POINT (9.077015949671583 45.12613750283649),45.126137502836485,9.077015949671583
1432,STRADELLA,952.0,PV,POINT (9.304969184197727 45.07568423141709),45.075684231417085,9.304969184197727
1433,OLGIATE OLONA,96.0,VA,POINT (8.878714487508107 45.62964818316885),45.629648183168854,8.878714487508107
1434,TORRE BERETTI E CASTELLARO,955.0,PV,POINT (8.686769790488574 45.07266624760739),45.072666247607394,8.686769790488574
1435,TORRE D`ISOLA,956.0,PV,POINT (9.070644340366764 45.22403600154442),45.22403600154442,9.070644340366764
1436,TORREVECCHIA PIA,957.0,PV,POINT (9.293534590395076 45.27600555998069),45.27600555998069,9.293534590395076
1437,TORRICELLA VERZATE,958.0,PV,POINT (9.168867283995729 45.02278063134457),45.022780631344574,9.168867283995729
1438,TRAVACO` SICCOMARIO,959.0,PV,POINT (9.1704602160597 45.14805494019444),45.14805494019444,9.1704602160597
1439,TROVO,962.0,PV,POINT (9.040570814824637 45.28829426977364),45.288294269773644,9.040570814824637
1440,VAL DI NIZZA,963.0,PV,POINT (9.183004797309758 44.87286044439092),44.87286044439092,9.183004797309758
1441,CASALMORANO,993.0,CR,POINT (9.905464050279816 45.28802217367671),45.28802217367671,9.905464050279816
1442,VALLE SALIMBENE,964.0,PV,POINT (9.230523702132292 45.1638202325037),45.1638202325037,9.230523702132292
1443,VELLEZZO BELLINI,965.0,PV,POINT (9.103583788457724 45.2732579483683),45.2732579483683,9.103583788457724
1444,BAGNOLO CREMASCO,979.0,CR,POINT (9.613617548183678 45.36527058234638),45.36527058234638,9.613617548183678
1445,CA` D`ANDREA,982.0,CR,POINT (10.28769169329674 45.11482753278907),45.11482753278907,10.28769169329674
1446,CAPRALBA,987.0,CR,POINT (9.642713411231936 45.4356940273407),45.4356940273407,9.642713411231936
1447,CASALBUTTANO ED UNITI,988.0,CR,POINT (9.963305869373809 45.2497506548961),45.249750654896104,9.963305869373809
1448,CASALETTO CEREDANO,989.0,CR,POINT (9.621187736361959 45.31296874706624),45.312968747066236,9.621187736361959
1449,CASTELDIDONE,994.0,CR,POINT (10.40191275489614 45.06536728183235),45.06536728183235,10.401912754896136
